Ticker,Year,Life_Cycle_Stage,Operating_CF,Investing_CF,Financing_CF
ONTF,2020,Shake-out,37542000.0,970000.0,804000.0
ONTF,2021,Growth,5189000.0,-219190000.0,320514000.0
ONTF,2022,Shake-out,-20461000.0,-88981000.0,-28618000.0
ONTF,2023,Decline,-12202000.0,162315000.0,-124183000.0
ONTF,2024,Data Missing,,,
CRNT,2020,Data Missing,,,
CRNT,2021,Data Missing,,,
CRNT,2022,Data Missing,,,
CRNT,2023,Data Missing,,,
CRNT,2024,Data Missing,,,
TSSI,2020,Growth,9997000.0,-396000.0,733000.0
TSSI,2021,Shake-out,-10452000.0,-64000.0,-504000.0
TSSI,2022,Maturity,14712000.0,-536000.0,-1771000.0
TSSI,2023,Shake-out,-8269000.0,-257000.0,-40000.0
TSSI,2024,Growth,15296000.0,-8483000.0,4578000.0
MRT,2020,Data Missing,,,
MRT,2021,Introduction,-356845.0,-146625000.0,147592771.0
MRT,2022,Data Missing,-359061.0,,
MRT,2023,Data Missing,,,
MRT,2024,Data Missing,,,
TTEC,2020,Maturity,271920000.0,-112427000.0,-112226000.0
TTEC,2021,Growth,251296000.0,-541983000.0,319645000.0
TTEC,2022,Growth,137048000.0,-226203000.0,89036000.0
TTEC,2023,Maturity,144765000.0,-67578000.0,-68234000.0
TTEC,2024,Decline,-58818000.0,477000.0,-38296000.0
TLS,2020,Introduction,-2104000.0,-7461000.0,108859000.0
TLS,2021,Growth,7262000.0,-19094000.0,32349000.0
TLS,2022,Maturity,16508000.0,-13717000.0,-9915000.0
TLS,2023,Maturity,1587000.0,-15478000.0,-6151000.0
TLS,2024,Shake-out,-25938000.0,-16757000.0,-1984000.0
NTCL,2020,Data Missing,,,
NTCL,2021,Data Missing,,,
NTCL,2022,Data Missing,,,
NTCL,2023,Data Missing,,,
NTCL,2024,Data Missing,,,
TCX,2020,Growth,36081000.0,-53279000.0,5116000.0
TCX,2021,Growth,29637000.0,-101978000.0,73135000.0
TCX,2022,Growth,19876000.0,-137492000.0,132007000.0
TCX,2023,Introduction,-4771000.0,-92583000.0,178836000.0
TCX,2024,Introduction,-19745000.0,-56493000.0,44498000.0
MAPS,2020,Maturity,39236000.0,-1311000.0,-22974000.0
MAPS,2021,Growth,30190000.0,-30435000.0,48103000.0
MAPS,2022,Shake-out,-11621000.0,-17768000.0,-9805000.0
MAPS,2023,Maturity,22928000.0,-11871000.0,-5290000.0
MAPS,2024,Maturity,36676000.0,-11637000.0,-7423000.0
III,2020,Maturity,43971000.0,-3498000.0,-15695000.0
III,2021,Maturity,41942000.0,-2320000.0,-34125000.0
III,2022,Maturity,11146000.0,-6873000.0,-18941000.0
III,2023,Maturity,12272000.0,-4433000.0,-16198000.0
III,2024,Shake-out,19865000.0,18992000.0,-37906000.0
ILLR,2020,Data Missing,-503879.0,,246987.0
ILLR,2021,Decline,-2154059.0,177494053.0,-163871706.0
ILLR,2022,Introduction,-19304399.0,-14188835.0,12135441.0
ILLR,2023,Decline,-42282159.0,10791765.0,-1039924.0
ILLR,2024,Data Missing,,,
FEIM,2020,Introduction,-1407000.0,-3433000.0,4965000.0
FEIM,2021,Maturity,12157000.0,-1193000.0,-4965000.0
FEIM,2022,Maturity,4036000.0,-2282000.0,0.0
FEIM,2023,Shake-out,1175000.0,8667000.0,-9354000.0
FEIM,2024,Maturity,8708000.0,-1492000.0,0.0
GAUZ,2020,Data Missing,,,
GAUZ,2021,Data Missing,,,
GAUZ,2022,Data Missing,,,
GAUZ,2023,Data Missing,,,
GAUZ,2024,Data Missing,,,
BKTI,2020,Maturity,4444000.0,-946000.0,-1348000.0
BKTI,2021,Introduction,-6302000.0,-2344000.0,12400000.0
BKTI,2022,Introduction,-9000000.0,-1750000.0,2088000.0
BKTI,2023,Growth,1655000.0,-2117000.0,2000000.0
BKTI,2024,Maturity,11444000.0,-1235000.0,-6590000.0
CSPI,2020,Growth,244000.0,-345000.0,832000.0
CSPI,2021,Maturity,1903000.0,-166000.0,-954000.0
CSPI,2022,Shake-out,2675000.0,20000.0,1328000.0
CSPI,2023,Maturity,3907000.0,-341000.0,-2401000.0
CSPI,2024,Growth,4213000.0,-256000.0,1379000.0
MPTI,2020,Data Missing,,,
MPTI,2021,Maturity,2960000.0,-1099000.0,-1682000.0
MPTI,2022,Maturity,2042000.0,-936000.0,-2815000.0
MPTI,2023,Maturity,4405000.0,-1281000.0,-137000.0
MPTI,2024,Growth,7521000.0,-1898000.0,3105000.0
CCRD,2020,Maturity,20966000.0,-7740000.0,-1639000.0
CCRD,2021,Maturity,8915000.0,-7992000.0,-9581000.0
CCRD,2022,Maturity,9864000.0,-13484000.0,-5335000.0
CCRD,2023,Maturity,16810000.0,-6605000.0,-3653000.0
CCRD,2024,Maturity,5801000.0,-5468000.0,-7638000.0
AEYE,2020,Introduction,-1906000.0,-1298000.0,10327000.0
AEYE,2021,Introduction,-4980000.0,-1624000.0,16475000.0
AEYE,2022,Shake-out,-4999000.0,-5733000.0,-1330000.0
AEYE,2023,Growth,318000.0,-2156000.0,4170000.0
AEYE,2024,Growth,2731000.0,-7214000.0,898000.0
SMRT,2020,Introduction,-28490000.0,-2680000.0,48221000.0
SMRT,2021,Introduction,-70376000.0,-9373000.0,473926000.0
SMRT,2022,Shake-out,-77833000.0,-133993000.0,-2801000.0
SMRT,2023,Maturity,5981000.0,-6023000.0,-1905000.0
SMRT,2024,Shake-out,-32913000.0,-7599000.0,-32962000.0
CSLR,2020,Data Missing,,,
CSLR,2021,Introduction,-2041001.0,-345000000.0,347318584.0
CSLR,2022,Decline,-31513000.0,3335000.0,31191000.0
CSLR,2023,Decline,-58612000.0,6171000.0,50425000.0
CSLR,2024,Data Missing,,,
NEON,2020,Introduction,-5752000.0,-58000.0,13611000.0
NEON,2021,Introduction,-7678000.0,-67000.0,14575000.0
NEON,2022,Introduction,-6808000.0,-52000.0,4509000.0
NEON,2023,Introduction,-6308000.0,-123000.0,7777000.0
NEON,2024,Decline,-5592000.0,152000.0,5779000.0
EGAN,2020,Growth,14058000.0,-514000.0,1410000.0
EGAN,2021,Growth,13862000.0,-402000.0,2352000.0
EGAN,2022,Growth,8121000.0,-628000.0,3327000.0
EGAN,2023,Maturity,4621000.0,-288000.0,-4079000.0
EGAN,2024,Maturity,12454000.0,-198000.0,-15391000.0
TOYO,2020,Data Missing,,,
TOYO,2021,Data Missing,,,
TOYO,2022,Data Missing,,,
TOYO,2023,Data Missing,,,
TOYO,2024,Data Missing,,,
VUZI,2020,Introduction,-13964053.0,-1485513.0,40912983.0
VUZI,2021,Introduction,-26980411.0,-4852452.0,115967228.0
VUZI,2022,Shake-out,-24521082.0,-21170816.0,-1948032.0
VUZI,2023,Shake-out,-26277824.0,-19280966.0,-449561.0
VUZI,2024,Introduction,-23739372.0,-2919949.0,18290235.0
KOPN,2020,Decline,-4417157.0,11798441.0,3689536.0
KOPN,2021,Decline,-10747782.0,53675.0,20449293.0
KOPN,2022,Introduction,-17687250.0,-3311819.0,2660601.0
KOPN,2023,Introduction,-15260677.0,-8136979.0,21335000.0
KOPN,2024,Introduction,-14226605.0,-10288835.0,33515827.0
SVCO,2020,Data Missing,,,
SVCO,2021,Data Missing,,,
SVCO,2022,Data Missing,,,
SVCO,2023,Maturity,1180000.0,-339000.0,-1652000.0
SVCO,2024,Introduction,-19774000.0,-66535000.0,101301000.0
ATOM,2020,Introduction,-12067000.0,-131000.0,35269000.0
ATOM,2021,Introduction,-12441000.0,-109000.0,3307000.0
ATOM,2022,Introduction,-12499000.0,-39000.0,5023000.0
ATOM,2023,Introduction,-14557000.0,-6751000.0,12715000.0
ATOM,2024,Decline,-13236000.0,6084000.0,20339000.0
AISPW,2020,Data Missing,,,
AISPW,2021,Introduction,-1551760.0,-323692510.0,326907374.0
AISPW,2022,Data Missing,-2902659.0,,1866457.0
AISPW,2023,Data Missing,-3291333.0,,6119834.0
AISPW,2024,Data Missing,-6503968.0,,14785047.0
MLGO,2020,Shake-out,-77815.0,-55.0,-350198.0
MLGO,2021,Maturity,15272446.0,-6483869.0,-3848781.0
MLGO,2022,Shake-out,1955358.0,2763954.0,-2422918.0
MLGO,2023,Data Missing,,,
MLGO,2024,Data Missing,,,
AISP,2020,Data Missing,,,
AISP,2021,Introduction,-1551760.0,-323692510.0,326907374.0
AISP,2022,Data Missing,-2902659.0,,1866457.0
AISP,2023,Data Missing,-3291333.0,,6119834.0
AISP,2024,Data Missing,-6503968.0,,14785047.0
RELL,2020,Maturity,1923000.0,-9776000.0,-3208000.0
RELL,2021,Shake-out,832000.0,13368000.0,-3014000.0
RELL,2022,Maturity,1911000.0,-8120000.0,-352000.0
RELL,2023,Introduction,-8199000.0,-2184000.0,389000.0
RELL,2024,Maturity,6524000.0,-4041000.0,-2905000.0
QH,2020,Data Missing,,,
QH,2021,Data Missing,,,
QH,2022,Data Missing,,,
QH,2023,Data Missing,,,
QH,2024,Data Missing,,,
BKKT,2020,Introduction,-341800.0,-207372020.0,208891498.0
BKKT,2021,Decline,-83387000.0,27259000.0,256925000.0
BKKT,2022,Shake-out,-117597000.0,-171961000.0,-2584000.0
BKKT,2023,Decline,-60697000.0,65970000.0,-2634000.0
BKKT,2024,Decline,-21203000.0,14134000.0,43818000.0
ARBE,2020,Data Missing,,,
ARBE,2021,Data Missing,,,
ARBE,2022,Data Missing,,,
ARBE,2023,Data Missing,,,
ARBE,2024,Data Missing,,,
PAYS,2020,Maturity,13775819.0,-3344855.0,-72865.0
PAYS,2021,Growth,15228189.0,-2679664.0,192141.0
PAYS,2022,Maturity,25317964.0,-4091683.0,0.0
PAYS,2023,Maturity,27620624.0,-7048678.0,-1118284.0
PAYS,2024,Maturity,22947120.0,-9488702.0,-466245.0
ICG,2020,Data Missing,,,
ICG,2021,Data Missing,,,
ICG,2022,Data Missing,,,
ICG,2023,Data Missing,,,
ICG,2024,Data Missing,,,
SNCR,2020,Introduction,-564000.0,-14339000.0,9991000.0
SNCR,2021,Growth,4945000.0,-23943000.0,16188000.0
SNCR,2022,Maturity,17359000.0,-13166000.0,-13276000.0
SNCR,2023,Shake-out,18829000.0,3800000.0,-19979000.0
SNCR,2024,Maturity,28280000.0,-13130000.0,-5853000.0
INSG,2020,Growth,20050000.0,-34713000.0,42081000.0
INSG,2021,Decline,-25212000.0,6078000.0,29921000.0
INSG,2022,Introduction,-33289000.0,-13319000.0,5427000.0
INSG,2023,Growth,5957000.0,-10169000.0,2211000.0
INSG,2024,Shake-out,33519000.0,43031000.0,-38781000.0
NXTT,2020,Maturity,1162337.0,0.0,-3682142.0
NXTT,2021,Introduction,-3753384.0,-1028322.0,689031.0
NXTT,2022,Decline,-17608419.0,493954.0,37720440.0
NXTT,2023,Growth,20206199.0,-32615500.0,13054762.0
NXTT,2024,Data Missing,,,
MRAM,2020,Introduction,-2923000.0,-320000.0,3355000.0
MRAM,2021,Maturity,9359000.0,-1030000.0,-1519000.0
MRAM,2022,Maturity,9493000.0,-2586000.0,-1521000.0
MRAM,2023,Maturity,13128000.0,-1385000.0,-1592000.0
MRAM,2024,Growth,7099000.0,-3060000.0,1112000.0
MX,2020,Shake-out,7470000.0,318482000.0,-222281000.0
MX,2021,Maturity,87743000.0,-31438000.0,-35544000.0
MX,2022,Maturity,5165000.0,-24928000.0,-12744000.0
MX,2023,Shake-out,-3014000.0,-7657000.0,-52339000.0
MX,2024,Introduction,-6133000.0,-11672000.0,16557000.0
JNVR,2020,Data Missing,,,
JNVR,2021,Data Missing,,,
JNVR,2022,Introduction,-1023665.0,0.0,297523.0
JNVR,2023,Introduction,-1567562.0,-89049.0,5751095.0
JNVR,2024,Shake-out,-2418284.0,-22309.0,-117539.0
VERI,2020,Growth,1433000.0,-119000.0,69438000.0
VERI,2021,Growth,7234000.0,-53843000.0,186514000.0
VERI,2022,Maturity,3737000.0,-12104000.0,-61928000.0
VERI,2023,Introduction,-76420000.0,-54885000.0,26329000.0
VERI,2024,Shake-out,-24723000.0,-1608000.0,-37062000.0
NOTE,2020,Introduction,0.0,-175000000.0,175000000.0
NOTE,2021,Introduction,-37046000.0,-49196000.0,74307000.0
NOTE,2022,Introduction,-72625000.0,-10242000.0,111530000.0
NOTE,2023,Introduction,-35494000.0,-20317000.0,12077000.0
NOTE,2024,Decline,-5298000.0,89168000.0,-71432000.0
STEC,2020,Data Missing,,,
STEC,2021,Data Missing,,,
STEC,2022,Data Missing,,,
STEC,2023,Data Missing,,,
STEC,2024,Data Missing,,,
MKFG,2020,Introduction,-614968.0,-215000000.0,216534791.0
MKFG,2021,Introduction,-45702000.0,-3788000.0,279378000.0
MKFG,2022,Introduction,-73521000.0,-90898000.0,1552000.0
MKFG,2023,Decline,-48900000.0,42098000.0,-520000.0
MKFG,2024,Shake-out,-61283000.0,-1426000.0,-1156000.0
KVHI,2020,Introduction,-3079000.0,-9295000.0,7129000.0
KVHI,2021,Growth,2909000.0,-6708000.0,2645000.0
KVHI,2022,Shake-out,8893000.0,375000.0,708000.0
KVHI,2023,Growth,2530000.0,-14714000.0,2343000.0
KVHI,2024,Decline,-13170000.0,52389000.0,110000.0
ALMU,2020,Introduction,-1377.0,-106228.0,145701.0
ALMU,2021,Introduction,-68394.0,-27253.0,6844595.0
ALMU,2022,Introduction,-2252791.0,-955667.0,161930.0
ALMU,2023,Introduction,-3637972.0,-672545.0,5641485.0
ALMU,2024,Shake-out,-3454779.0,-321838.0,-4001.0
AUID,2020,Introduction,-4668461.0,-299436.0,8176240.0
AUID,2021,Introduction,-8761554.0,-116741.0,11086833.0
AUID,2022,Introduction,-12794400.0,-182274.0,10231623.0
AUID,2023,Decline,-8372845.0,75151.0,15384720.0
AUID,2024,Introduction,-11623019.0,-65792.0,9985779.0
GNSS,2020,Growth,6918000.0,-3135000.0,679000.0
GNSS,2021,Growth,6150000.0,-15554000.0,13000.0
GNSS,2022,Maturity,468000.0,-89000.0,-1063000.0
GNSS,2023,Decline,-9593000.0,5538000.0,-114000.0
GNSS,2024,Introduction,-19454000.0,-8666000.0,23873000.0
ODYS,2020,Introduction,-4187000.0,-276000.0,4506000.0
ODYS,2021,Introduction,-5886000.0,-11595000.0,22559000.0
ODYS,2022,Data Missing,-6095000.0,7882000.0,
ODYS,2023,Introduction,-10009000.0,-5113000.0,13809000.0
ODYS,2024,Decline,-8217000.0,7637000.0,9818000.0
ONDS,2020,Introduction,-7534256.0,-16140.0,31458101.0
ONDS,2021,Introduction,-16895416.0,-10210631.0,41860437.0
ONDS,2022,Introduction,-37963076.0,-6934568.0,33857617.0
ONDS,2023,Decline,-34019519.0,536273.0,18730150.0
ONDS,2024,Introduction,-33469623.0,-1731676.0,50178620.0
RDZN,2020,Data Missing,,,
RDZN,2021,Introduction,-50072.0,-204102000.0,205087879.0
RDZN,2022,Data Missing,-1189573.0,,304734.0
RDZN,2023,Introduction,-7546704.0,-841359.0,8360723.0
RDZN,2024,Introduction,-15427532.0,-6705124.0,21571749.0
REKR,2020,Decline,-15063000.0,4588000.0,29618000.0
REKR,2021,Introduction,-18034000.0,-47366000.0,70992000.0
REKR,2022,Introduction,-39612000.0,-8389000.0,23868000.0
REKR,2023,Decline,-32627000.0,270000.0,45602000.0
REKR,2024,Introduction,-32469000.0,-9370000.0,31455000.0
GPRO,2020,Shake-out,93782000.0,9511000.0,71977000.0
GPRO,2021,Maturity,229153000.0,-143719000.0,-9889000.0
GPRO,2022,Maturity,5747000.0,-8388000.0,-173269000.0
GPRO,2023,Decline,-32863000.0,121902000.0,-90382000.0
GPRO,2024,Decline,-125141000.0,7653000.0,-929000.0
LPTH,2020,Maturity,3732813.0,-2255793.0,-621708.0
LPTH,2021,Maturity,4732024.0,-3158784.0,-843429.0
LPTH,2022,Maturity,1464128.0,-1626614.0,-636174.0
LPTH,2023,Introduction,-2809523.0,-2867985.0,7455876.0
LPTH,2024,Maturity,521037.0,-2665236.0,-1466440.0
RSSS,2020,Growth,2418465.0,0.0,1553399.0
RSSS,2021,Maturity,1868406.0,-19854.0,-159974.0
RSSS,2022,Introduction,-417200.0,-44288.0,63270.0
RSSS,2023,Maturity,3383847.0,-344659.0,-97259.0
RSSS,2024,Maturity,3550954.0,-10095256.0,-905851.0
CTM,2020,Growth,1006091.0,-5450.0,109000.0
CTM,2021,Decline,-1350136.0,808834.0,146835.0
CTM,2022,Growth,990163.0,-339282.0,1972100.0
CTM,2023,Shake-out,-2264447.0,-440985.0,-104623.0
CTM,2024,Data Missing,,,
SILC,2020,Data Missing,,,
SILC,2021,Data Missing,,,
SILC,2022,Data Missing,,,
SILC,2023,Data Missing,,,
SILC,2024,Data Missing,,,
LTRX,2020,Introduction,-2521000.0,-13974000.0,5904000.0
LTRX,2021,Maturity,4304000.0,-783000.0,-1473000.0
LTRX,2022,Introduction,-9416000.0,-25747000.0,42645000.0
LTRX,2023,Growth,237000.0,-7323000.0,3317000.0
LTRX,2024,Maturity,18623000.0,-1479000.0,-4359000.0
QUIK,2020,Data Missing,,,
QUIK,2021,Introduction,-6744000.0,-1054000.0,8998000.0
QUIK,2022,Introduction,-2864000.0,-713000.0,434000.0
QUIK,2023,Growth,4847000.0,-6339000.0,6897000.0
QUIK,2024,Growth,27000.0,-6465000.0,3712000.0
PSQH,2020,Data Missing,,,
PSQH,2021,Introduction,-973475.0,-172500000.0,174314701.0
PSQH,2022,Introduction,-6034149.0,-1554334.0,9519485.0
PSQH,2023,Introduction,-25764078.0,-3324227.0,43203930.0
PSQH,2024,Data Missing,,,
WRAP,2020,Introduction,-12187000.0,-26111000.0,37961000.0
WRAP,2021,Introduction,-18223000.0,-6937000.0,13450000.0
WRAP,2022,Decline,-14603000.0,14913000.0,83000.0
WRAP,2023,Decline,-16703000.0,5178000.0,10150000.0
WRAP,2024,Decline,-8125000.0,7312000.0,468000.0
INTT,2020,Maturity,3248000.0,-648000.0,-74000.0
INTT,2021,Growth,10842000.0,-21372000.0,21725000.0
INTT,2022,Shake-out,-1389000.0,-1173000.0,-3733000.0
INTT,2023,Growth,16203000.0,-1291000.0,15609000.0
INTT,2024,Maturity,3821000.0,-20051000.0,-8641000.0
GSIT,2020,Decline,-4681000.0,9971000.0,3721000.0
GSIT,2021,Decline,-15252000.0,3287000.0,4693000.0
GSIT,2022,Decline,-13826000.0,4195000.0,2368000.0
GSIT,2023,Decline,-16845000.0,6684000.0,402000.0
GSIT,2024,Decline,-17350000.0,2760000.0,1807000.0
ZEO,2020,Data Missing,,,
ZEO,2021,Introduction,-936158.0,-281522137.0,283782198.0
ZEO,2022,Data Missing,3275295.0,-3984431.0,
ZEO,2023,Shake-out,900330.0,285506568.0,-270942415.0
ZEO,2024,Data Missing,,,
HOLO,2020,Introduction,-32267.0,0.0,50284.0
HOLO,2021,Maturity,16163402.0,-13197753.0,-204237.0
HOLO,2022,Decline,-20011706.0,1710139.0,33271309.0
HOLO,2023,Data Missing,,,
HOLO,2024,Data Missing,,,
DHX,2020,Maturity,18683000.0,-15904000.0,-542000.0
DHX,2021,Maturity,28581000.0,-19304000.0,-15387000.0
DHX,2022,Maturity,36035000.0,-17656000.0,-16913000.0
DHX,2023,Maturity,21345000.0,-15311000.0,-4834000.0
DHX,2024,Maturity,21045000.0,-13932000.0,-7617000.0
LPSN,2020,Growth,33605000.0,-43476000.0,483843000.0
LPSN,2021,Growth,3247000.0,-140249000.0,11843000.0
LPSN,2022,Introduction,-62101000.0,-56860000.0,1618000.0
LPSN,2023,Shake-out,-19765000.0,-18842000.0,-151142000.0
LPSN,2024,Introduction,-15130000.0,-28216000.0,14972000.0
QMCO,2020,Introduction,-1181000.0,-4599000.0,1211000.0
QMCO,2021,Introduction,-767000.0,-9586000.0,31328000.0
QMCO,2022,Introduction,-19596000.0,-12644000.0,52973000.0
QMCO,2023,Introduction,-19533000.0,-5025000.0,22944000.0
QMCO,2024,Introduction,-10156000.0,-5869000.0,15713000.0
GCTS,2020,Data Missing,,,
GCTS,2021,Introduction,-854869.0,-351900000.0,353969424.0
GCTS,2022,Data Missing,-1516064.0,822658.0,
GCTS,2023,Introduction,-8827000.0,-331000.0,8149000.0
GCTS,2024,Introduction,-30957000.0,-542000.0,36473000.0
UPLD,2020,Growth,35620000.0,-68970000.0,107899000.0
UPLD,2021,Maturity,41738000.0,-93532000.0,-8180000.0
UPLD,2022,Growth,29979000.0,-63222000.0,94151000.0
UPLD,2023,Maturity,49943000.0,-1220000.0,-61384000.0
UPLD,2024,Maturity,24239000.0,-882000.0,-202307000.0
YAAS,2020,Data Missing,,,
YAAS,2021,Data Missing,,,
YAAS,2022,Data Missing,,,
YAAS,2023,Data Missing,,,
YAAS,2024,Data Missing,,,
UEIC,2020,Maturity,73392000.0,-23734000.0,-65964000.0
UEIC,2021,Maturity,40283000.0,-17041000.0,-22026000.0
UEIC,2022,Growth,10926000.0,-21208000.0,20501000.0
UEIC,2023,Maturity,25190000.0,-13877000.0,-34779000.0
UEIC,2024,Maturity,14822000.0,-8428000.0,-19764000.0
SOL,2020,Data Missing,,,
SOL,2021,Data Missing,,,
SOL,2022,Shake-out,-38016000.0,-44435000.0,-60281000.0
SOL,2023,Decline,-23488000.0,15309000.0,-25263000.0
SOL,2024,Shake-out,-4293000.0,-15470000.0,-5849000.0
ALOT,2020,Maturity,3224000.0,-2906000.0,-3742000.0
ALOT,2021,Maturity,15544000.0,-2587000.0,-5140000.0
ALOT,2022,Maturity,1394000.0,-1796000.0,-5556000.0
ALOT,2023,Introduction,-2936000.0,-17263000.0,18755000.0
ALOT,2024,Maturity,12354000.0,-875000.0,-10971000.0
DUOT,2020,Introduction,-4231439.0,-287331.0,8431621.0
DUOT,2021,Introduction,-6579378.0,-552940.0,4056938.0
DUOT,2022,Introduction,-7873307.0,-644888.0,8745567.0
DUOT,2023,Introduction,-8746564.0,-1093909.0,11161223.0
DUOT,2024,Introduction,-3488687.0,-1841298.0,9154439.0
YIBO,2020,Data Missing,,,
YIBO,2021,Data Missing,,,
YIBO,2022,Data Missing,,,
YIBO,2023,Data Missing,,,
YIBO,2024,Data Missing,,,
TROO,2020,Data Missing,,,
TROO,2021,Data Missing,,,
TROO,2022,Data Missing,,,
TROO,2023,Data Missing,,,
TROO,2024,Data Missing,,,
SYT,2020,Data Missing,,,
SYT,2021,Data Missing,,,
SYT,2022,Data Missing,,,
SYT,2023,Data Missing,,,
SYT,2024,Data Missing,,,
ALTS,2020,Data Missing,,,
ALTS,2021,Introduction,-3485000.0,-1595000.0,7563000.0
ALTS,2022,Introduction,-3057000.0,-1509000.0,3979000.0
ALTS,2023,Maturity,1463000.0,-155000.0,-1435000.0
ALTS,2024,Shake-out,1777000.0,5853000.0,6093000.0
LINK,2020,Growth,39000.0,-90000.0,186000.0
LINK,2021,Growth,231000.0,-159000.0,4520000.0
LINK,2022,Decline,-915000.0,735000.0,-350000.0
LINK,2023,Shake-out,-116000.0,-4885000.0,-750000.0
LINK,2024,Shake-out,-367000.0,-491000.0,-400000.0
FKWL,2020,Growth,22004304.0,-794969.0,520428.0
FKWL,2021,Growth,12104199.0,-722520.0,6074759.0
FKWL,2022,Introduction,-7407355.0,-11675028.0,75445.0
FKWL,2023,Introduction,-1882114.0,-12109183.0,42943.0
FKWL,2024,Decline,-773360.0,723858.0,91057.0
ELTK,2020,Data Missing,,,
ELTK,2021,Data Missing,,,
ELTK,2022,Data Missing,,,
ELTK,2023,Data Missing,,,
ELTK,2024,Data Missing,,,
INLX,2020,Growth,124988.0,-4095952.0,5474681.0
INLX,2021,Maturity,1389966.0,-590485.0,-954733.0
INLX,2022,Growth,1988778.0,-6960594.0,5915667.0
INLX,2023,Maturity,784659.0,-548077.0,-1717815.0
INLX,2024,Maturity,3858160.0,-827773.0,-1756399.0
SOTK,2020,Maturity,3254018.0,-2575775.0,-162815.0
SOTK,2021,Growth,725186.0,-594583.0,293924.0
SOTK,2022,Growth,2319167.0,-1631462.0,68775.0
SOTK,2023,Data Missing,1325039.0,-2810996.0,
SOTK,2024,Data Missing,1163866.0,-2383681.0,
VEEA,2020,Data Missing,,,
VEEA,2021,Introduction,-2138406.0,-319216340.0,321461970.0
VEEA,2022,Introduction,-1020823.0,0.0,1000000.0
VEEA,2023,Introduction,-12652630.0,-155054.0,18573694.0
VEEA,2024,Introduction,-25595008.0,-265445.0,21572753.0
NUKK,2020,Introduction,-137077.0,-46000000.0,46822195.0
NUKK,2021,Introduction,-430914.0,-1380000.0,1381500.0
NUKK,2022,Decline,-1132761.0,47387687.0,-40427521.0
NUKK,2023,Introduction,-1232382.0,-1109936.0,418316.0
NUKK,2024,Decline,-3818443.0,132826.0,3000403.0
INUV,2020,Introduction,-5599335.0,-1185335.0,14302346.0
INUV,2021,Introduction,-5276257.0,-4597885.0,12459441.0
INUV,2022,Shake-out,-5573991.0,-1666125.0,-304433.0
INUV,2023,Decline,-2554075.0,606190.0,3456924.0
INUV,2024,Maturity,229554.0,-1857375.0,-353388.0
ASYS,2020,Shake-out,-1664000.0,-12616000.0,-1502000.0
ASYS,2021,Introduction,-5962000.0,-8094000.0,1166000.0
ASYS,2022,Shake-out,5204000.0,18773000.0,-8267000.0
ASYS,2023,Introduction,-7701000.0,-37830000.0,11738000.0
ASYS,2024,Maturity,9842000.0,-2178000.0,-10633000.0
AXTI,2020,Growth,5865000.0,-16422000.0,52662000.0
AXTI,2021,Introduction,-3305000.0,-38810000.0,5725000.0
AXTI,2022,Introduction,-8765000.0,-25223000.0,38031000.0
AXTI,2023,Growth,3403000.0,-2604000.0,8613000.0
AXTI,2024,Shake-out,-12112000.0,-4445000.0,-536000.0
OPTX,2020,Data Missing,,,
OPTX,2021,Introduction,-274017.0,-146625000.0,147393616.0
OPTX,2022,Maturity,1928715.0,-685428.0,-3020546.0
OPTX,2023,Growth,2792222.0,-1921182.0,761023.0
OPTX,2024,Data Missing,,,
PHUN,2020,Introduction,-10973000.0,0.0,14596000.0
PHUN,2021,Introduction,-22514000.0,-46385000.0,88019000.0
PHUN,2022,Introduction,-26856000.0,-2258000.0,8055000.0
PHUN,2023,Decline,-18435000.0,15382000.0,4975000.0
PHUN,2024,Data Missing,-13302000.0,,122342000.0
ALAR,2020,Data Missing,,,
ALAR,2021,Data Missing,,,
ALAR,2022,Data Missing,,,
ALAR,2023,Data Missing,,,
ALAR,2024,Data Missing,,,
JG,2020,Data Missing,,,
JG,2021,Data Missing,,,
JG,2022,Data Missing,,,
JG,2023,Data Missing,,,
JG,2024,Data Missing,,,
SMXT,2020,Data Missing,,,
SMXT,2021,Data Missing,,,
SMXT,2022,Shake-out,-1971571.0,-280524.0,-7499965.0
SMXT,2023,Maturity,4091169.0,-6550.0,-5321892.0
SMXT,2024,Introduction,-9130110.0,-6315865.0,13309335.0
SELX,2020,Data Missing,,,
SELX,2021,Data Missing,,,
SELX,2022,Data Missing,,,
SELX,2023,Data Missing,,,
SELX,2024,Data Missing,,,
IDN,2020,Introduction,-19000.0,-416000.0,10205000.0
IDN,2021,Growth,1116000.0,-662000.0,76000.0
IDN,2022,Introduction,-3480000.0,-5072000.0,97000.0
IDN,2023,Shake-out,-647000.0,-414000.0,-155000.0
IDN,2024,Decline,-2694000.0,2895000.0,485000.0
DVLT,2020,Introduction,-9859000.0,-52000.0,17028000.0
DVLT,2021,Introduction,-11508000.0,-99000.0,17300000.0
DVLT,2022,Introduction,-17514000.0,-43000.0,7346000.0
DVLT,2023,Introduction,-14826000.0,-50000.0,12390000.0
DVLT,2024,Introduction,-17526000.0,-1557000.0,22002000.0
MAXN,2020,Data Missing,,,
MAXN,2021,Data Missing,,,
MAXN,2022,Data Missing,,,
MAXN,2023,Data Missing,,,
MAXN,2024,Data Missing,,,
OSS,2020,Introduction,-250173.0,-818794.0,2109235.0
OSS,2021,Growth,5622596.0,-15110625.0,8430712.0
